stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,swarm_efficiency
stage1d_single_agent_carry_bootstrap,4,1,115072,2100,1,120,100,1,0,56.746280670166016,0.0,0.0,1.0,0.1,0.0,0,0,0,18,-1,18,-1,1.0,4,0.2777777777777778,0.5555555555555556,0.0,-0.7999999999999999,0.0,0.0,0.0,0.05555555555555555
stage1d_single_agent_carry_bootstrap,4,1,115077,2101,1,120,100,1,0,60.096988677978516,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,115090,2102,1,120,100,1,0,58.94842529296875,0.0,0.0,1.0,0.2,0.0,0,0,0,13,-1,13,-1,1.0,1,0.46153846153846156,0.6153846153846154,0.0,-0.64,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,115095,2103,1,120,100,1,0,60.06901550292969,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,115116,2104,1,120,100,1,0,57.90654754638672,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,21,-1,21,-1,1.0,1,0.6666666666666666,0.7142857142857143,0.047619047619047616,-1.24,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,115137,2105,1,120,100,1,0,57.524070739746094,0.0,0.0,1.0,0.2,0.0,0,0,0,21,-1,21,-1,1.0,2,0.09523809523809523,0.38095238095238093,0.0,-0.64,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,115157,2106,1,120,100,1,0,58.2761116027832,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,20,-1,20,-1,1.0,3,0.25,0.4,0.0,-0.64,0.0,0.0,0.0,0.05
stage1d_single_agent_carry_bootstrap,4,1,115176,2107,1,120,100,1,0,57.31574249267578,0.0,0.0,1.0,0.1,0.0,0,0,0,19,-1,19,-1,1.0,1,0.21052631578947367,0.42105263157894735,0.0,-0.64,0.0,0.0,0.0,0.05263157894736842
stage1d_single_agent_carry_bootstrap,4,1,115203,2108,1,120,100,1,0,56.33772277832031,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,27,-1,27,-1,1.0,2,0.3333333333333333,0.5555555555555556,0.0,-1.2,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,115233,2109,1,120,100,1,0,57.78016662597656,0.0,0.0,1.0,0.4,0.0,0,0,0,30,-1,30,-1,1.0,3,0.36666666666666664,0.4666666666666667,0.0,-1.1199999999999999,0.0,0.0,0.0,0.03333333333333333
stage1d_single_agent_carry_bootstrap,4,1,115257,2110,1,120,100,1,0,57.656455993652344,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,24,-1,24,-1,1.0,3,0.20833333333333334,0.375,0.0,-0.72,0.0,0.0,0.0,0.041666666666666664
stage1d_single_agent_carry_bootstrap,4,1,115288,2111,1,120,100,1,0,57.427391052246094,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,31,-1,31,-1,1.0,4,0.2903225806451613,0.45161290322580644,0.0,-1.1199999999999999,0.0,0.0,0.0,0.03225806451612903
stage1d_single_agent_carry_bootstrap,4,1,115308,2112,1,120,100,1,0,58.26726150512695,0.0,0.0,1.0,0.3,0.0,0,0,0,20,-1,20,-1,1.0,1,0.45,0.55,0.0,-0.8799999999999999,0.0,0.0,0.0,0.05
stage1d_single_agent_carry_bootstrap,4,1,115325,2113,1,120,100,1,0,58.75992202758789,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,17,-1,17,-1,1.0,2,0.23529411764705882,0.35294117647058826,0.058823529411764705,-0.52,0.0,0.0,0.0,0.058823529411764705
stage1d_single_agent_carry_bootstrap,4,1,115348,2114,1,120,100,1,0,57.5988655090332,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,23,-1,23,-1,1.0,4,0.2608695652173913,0.43478260869565216,0.0,-0.7999999999999999,0.0,0.0,0.0,0.043478260869565216
stage1d_single_agent_carry_bootstrap,4,1,115361,2115,1,120,100,1,0,58.08929443359375,0.0,0.0,1.0,0.1,0.0,0,0,0,13,-1,13,-1,1.0,1,0.07692307692307693,0.3076923076923077,0.0,-0.32,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,115371,2116,1,120,100,1,0,58.918357849121094,0.0,0.0,1.0,0.1,0.0,0,0,0,10,-1,10,-1,1.0,2,0.2,0.4,0.0,-0.32,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,115380,2117,1,120,100,1,0,60.13154983520508,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,9,-1,9,-1,1.0,0,0.0,0.1111111111111111,0.0,-0.08,0.0,0.0,0.0,0.1111111111111111
stage1d_single_agent_carry_bootstrap,4,1,115383,2118,1,120,100,1,0,60.00150680541992,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,115386,2119,1,120,100,1,0,60.000732421875,0.0,0.0,1.0,0.1,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,115388,2120,1,120,100,1,0,60.00255584716797,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,2,-1,2,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
stage1d_single_agent_carry_bootstrap,4,1,115392,2121,1,120,100,1,0,60.04882049560547,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,115406,2122,1,120,100,1,0,59.2055549621582,0.0,0.0,1.0,0.2,0.0,0,0,0,14,-1,14,-1,1.0,1,0.07142857142857142,0.21428571428571427,0.0,-0.24,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,115414,2123,1,120,100,1,0,60.076229095458984,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.125,0.0,-0.08,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,115432,2124,1,120,100,1,0,58.594947814941406,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,18,-1,18,-1,1.0,3,0.2777777777777778,0.4444444444444444,0.0,-0.64,0.0,0.0,0.0,0.05555555555555555
stage1d_single_agent_carry_bootstrap,4,1,115435,2125,1,120,100,1,0,60.0117073059082,0.0,0.0,1.0,0.1,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,115462,2126,1,120,100,1,0,56.701751708984375,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,27,-1,27,-1,1.0,3,0.25925925925925924,0.4444444444444444,0.0,-0.9599999999999999,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,115476,2127,1,120,100,1,0,59.452919006347656,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,14,-1,14,-1,1.0,1,0.21428571428571427,0.2857142857142857,0.07142857142857142,-0.36000000000000004,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,115498,2128,1,120,100,1,0,57.84906005859375,0.0,0.0,1.0,0.2,0.0,0,0,0,22,-1,22,-1,1.0,3,0.18181818181818182,0.36363636363636365,0.045454545454545456,-0.6799999999999999,0.0,0.0,0.0,0.045454545454545456
stage1d_single_agent_carry_bootstrap,4,1,115509,2129,1,120,100,1,0,59.388648986816406,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,11,-1,11,-1,1.0,1,0.18181818181818182,0.2727272727272727,0.09090909090909091,-0.28,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,115524,2130,1,120,100,1,0,58.334598541259766,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,15,-1,15,-1,1.0,2,0.26666666666666666,0.4,0.0,-0.48000000000000004,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,115547,2131,1,120,100,1,0,57.9809455871582,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,23,-1,23,-1,1.0,4,0.30434782608695654,0.4782608695652174,0.0,-0.8799999999999999,0.0,0.0,0.0,0.043478260869565216
stage1d_single_agent_carry_bootstrap,4,1,115561,2132,1,120,100,1,0,59.17206573486328,0.0,0.0,1.0,0.2,0.0,0,0,0,14,-1,14,-1,1.0,1,0.35714285714285715,0.42857142857142855,0.07142857142857142,-0.52,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,115590,2133,1,120,100,1,0,57.16473388671875,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,29,-1,29,-1,1.0,3,0.3793103448275862,0.5172413793103449,0.0,-1.2,0.0,0.0,0.0,0.034482758620689655
stage1d_single_agent_carry_bootstrap,4,1,115610,2134,1,120,100,1,0,57.8460578918457,0.0,0.0,1.0,0.2,0.0,0,0,0,20,-1,20,-1,1.0,2,0.2,0.4,0.05,-0.6799999999999999,0.0,0.0,0.0,0.05
stage1d_single_agent_carry_bootstrap,4,1,115635,2135,1,120,100,1,0,57.67915344238281,0.0,0.0,1.0,0.3,0.0,0,0,0,25,-1,25,-1,1.0,3,0.36,0.52,0.0,-1.0399999999999998,0.0,0.0,0.0,0.04
stage1d_single_agent_carry_bootstrap,4,1,115648,2136,1,120,100,1,0,59.350711822509766,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,13,-1,13,-1,1.0,1,0.23076923076923078,0.3076923076923077,0.0,-0.32,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,115673,2137,1,120,100,1,0,57.383705139160156,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,25,-1,25,-1,1.0,3,0.36,0.52,0.0,-1.0399999999999998,0.0,0.0,0.0,0.04
stage1d_single_agent_carry_bootstrap,4,1,115694,2138,1,120,100,1,0,57.54243087768555,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,21,-1,21,-1,1.0,2,0.09523809523809523,0.3333333333333333,0.047619047619047616,-0.6,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,115710,2139,1,120,100,1,0,58.98313903808594,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,16,-1,16,-1,1.0,1,0.4375,0.5,0.0,-0.64,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,115716,2140,1,120,100,1,0,60.159278869628906,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,6,-1,6,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
stage1d_single_agent_carry_bootstrap,4,1,115739,2141,1,120,100,1,0,58.32184982299805,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,23,-1,23,-1,1.0,3,0.34782608695652173,0.4782608695652174,0.0,-0.8799999999999999,0.0,0.0,0.0,0.043478260869565216
stage1d_single_agent_carry_bootstrap,4,1,115743,2142,1,120,100,1,0,59.62757110595703,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,115753,2143,1,120,100,1,0,59.23505401611328,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,10,-1,10,-1,1.0,1,0.4,0.5,0.0,-0.4,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,115768,2144,1,120,100,1,0,58.09539794921875,0.0,0.0,1.0,0.1,0.0,0,0,0,15,-1,15,-1,1.0,2,0.13333333333333333,0.3333333333333333,0.0,-0.4,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,115784,2145,1,120,100,1,0,58.859981536865234,0.0,0.0,1.0,0.2,0.0,0,0,0,16,-1,16,-1,1.0,1,0.25,0.375,0.0,-0.48000000000000004,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,115807,2146,1,120,100,1,0,56.920196533203125,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,23,-1,23,-1,1.0,3,0.17391304347826086,0.43478260869565216,0.0,-0.7999999999999999,0.0,0.0,0.0,0.043478260869565216
stage1d_single_agent_carry_bootstrap,4,1,115844,2147,1,120,100,1,0,55.88031768798828,0.0,0.0,1.0,0.36666666666666664,0.0,0,0,0,37,-1,37,-1,1.0,4,0.32432432432432434,0.4864864864864865,0.0,-1.4400000000000002,0.0,0.0,0.0,0.02702702702702703
stage1d_single_agent_carry_bootstrap,4,1,115848,2148,1,120,100,1,0,60.05809783935547,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,115851,2149,1,120,100,1,0,59.617618560791016,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,115855,2150,1,120,100,1,0,60.0572395324707,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,115869,2151,1,120,100,1,0,59.150169372558594,0.0,0.0,1.0,0.2,0.0,0,0,0,14,-1,14,-1,1.0,2,0.14285714285714285,0.2857142857142857,0.0,-0.32,0.0,0.0,0.0,0.07142857142857142
stage1d_single_agent_carry_bootstrap,4,1,115877,2152,1,120,100,1,0,58.96745300292969,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,8,-1,8,-1,1.0,1,0.75,0.875,0.125,-0.6,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,115901,2153,1,120,100,1,0,57.565765380859375,0.0,0.0,1.0,0.3,0.0,0,0,0,24,-1,24,-1,1.0,3,0.2916666666666667,0.4166666666666667,0.0,-0.7999999999999999,0.0,0.0,0.0,0.041666666666666664
stage1d_single_agent_carry_bootstrap,4,1,115917,2154,1,120,100,1,0,58.583248138427734,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,16,-1,16,-1,1.0,2,0.3125,0.4375,0.0625,-0.6,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,115944,2155,1,120,100,1,0,57.28871154785156,0.0,0.0,1.0,0.3,0.0,0,0,0,27,-1,27,-1,1.0,4,0.2962962962962963,0.4444444444444444,0.07407407407407407,-1.0399999999999998,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,115949,2156,1,120,100,1,0,60.08015060424805,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,115959,2157,1,120,100,1,0,59.0659065246582,0.0,0.0,1.0,0.1,0.0,0,0,0,10,-1,10,-1,1.0,1,0.1,0.2,0.0,-0.16,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,115977,2158,1,120,100,1,0,58.6628303527832,0.0,0.0,1.0,0.3,0.0,0,0,0,18,-1,18,-1,1.0,1,0.5555555555555556,0.6111111111111112,0.0,-0.8799999999999999,0.0,0.0,0.0,0.05555555555555555
stage1d_single_agent_carry_bootstrap,4,1,115990,2159,1,120,100,1,0,58.62068176269531,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,13,-1,13,-1,1.0,1,0.07692307692307693,0.3076923076923077,0.0,-0.32,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,116019,2160,1,120,100,1,0,56.33283615112305,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,29,-1,29,-1,1.0,3,0.13793103448275862,0.3793103448275862,0.0,-0.8799999999999999,0.0,0.0,0.0,0.034482758620689655
stage1d_single_agent_carry_bootstrap,4,1,116029,2161,1,120,100,1,0,58.99304962158203,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,10,-1,10,-1,1.0,1,0.1,0.3,0.1,-0.28,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,116041,2162,1,120,100,1,0,59.44256591796875,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,12,-1,12,-1,1.0,1,0.08333333333333333,0.25,0.0,-0.24,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116062,2163,1,120,100,1,0,57.62036895751953,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,21,-1,21,-1,1.0,3,0.2857142857142857,0.47619047619047616,0.0,-0.7999999999999999,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,116079,2164,1,120,100,1,0,57.706268310546875,0.0,0.0,1.0,0.1,0.0,0,0,0,17,-1,17,-1,1.0,2,0.23529411764705882,0.47058823529411764,0.0,-0.64,0.0,0.0,0.0,0.058823529411764705
stage1d_single_agent_carry_bootstrap,4,1,116103,2165,1,120,100,1,0,57.30585861206055,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,24,-1,24,-1,1.0,2,0.625,0.75,0.0,-1.4400000000000002,0.0,0.0,0.0,0.041666666666666664
stage1d_single_agent_carry_bootstrap,4,1,116121,2166,1,120,100,1,0,58.588783264160156,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,18,-1,18,-1,1.0,2,0.3333333333333333,0.4444444444444444,0.0,-0.64,0.0,0.0,0.0,0.05555555555555555
stage1d_single_agent_carry_bootstrap,4,1,116146,2167,1,120,100,1,0,57.806949615478516,0.0,0.0,1.0,0.3,0.0,0,0,0,25,-1,25,-1,1.0,4,0.32,0.48,0.0,-0.9599999999999999,0.0,0.0,0.0,0.04
stage1d_single_agent_carry_bootstrap,4,1,116168,2168,1,120,100,1,0,57.07683563232422,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,22,-1,22,-1,1.0,4,0.2727272727272727,0.5,0.045454545454545456,-0.9199999999999998,0.0,0.0,0.0,0.045454545454545456
stage1d_single_agent_carry_bootstrap,4,1,116181,2169,1,120,100,1,0,58.98677444458008,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,13,-1,13,-1,1.0,2,0.15384615384615385,0.3076923076923077,0.07692307692307693,-0.36000000000000004,0.0,0.0,0.0,0.07692307692307693
stage1d_single_agent_carry_bootstrap,4,1,116182,2170,1,120,100,1,0,59.99599838256836,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,1,-1,1,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1d_single_agent_carry_bootstrap,4,1,116193,2171,1,120,100,1,0,59.52741241455078,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,11,-1,11,-1,1.0,1,0.18181818181818182,0.2727272727272727,0.0,-0.24,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,116223,2172,1,120,100,1,0,56.957489013671875,0.0,0.0,1.0,0.3,0.0,0,0,0,30,-1,30,-1,1.0,4,0.3,0.4666666666666667,0.0,-1.1199999999999999,0.0,0.0,0.0,0.03333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116238,2173,1,120,100,1,0,57.12021255493164,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,15,-1,15,-1,1.0,1,0.06666666666666667,0.4,0.0,-0.48000000000000004,0.0,0.0,0.0,0.06666666666666667
stage1d_single_agent_carry_bootstrap,4,1,116268,2174,1,120,100,1,0,57.91895294189453,0.0,0.0,1.0,0.43333333333333335,0.0,0,0,0,30,-1,30,-1,1.0,2,0.26666666666666666,0.4,0.0,-0.9599999999999999,0.0,0.0,0.0,0.03333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116280,2175,1,120,100,1,0,58.59675216674805,0.0,0.0,1.0,0.1,0.0,0,0,0,12,-1,12,-1,1.0,1,0.5,0.5833333333333334,0.0,-0.56,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116290,2176,1,120,100,1,0,59.49445343017578,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,10,-1,10,-1,1.0,1,0.2,0.3,0.0,-0.24,0.0,0.0,0.0,0.1
stage1d_single_agent_carry_bootstrap,4,1,116295,2177,1,120,100,1,0,60.112918853759766,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,116315,2178,1,120,100,1,0,58.4306526184082,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,20,-1,20,-1,1.0,2,0.15,0.35,0.05,-0.6,0.0,0.0,0.0,0.05
stage1d_single_agent_carry_bootstrap,4,1,116318,2179,1,120,100,1,0,60.00095748901367,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116326,2180,1,120,100,1,0,60.075523376464844,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.125,0.0,-0.08,0.0,0.0,0.0,0.125
stage1d_single_agent_carry_bootstrap,4,1,116330,2181,1,120,100,1,0,60.060733795166016,0.0,0.0,1.0,0.1,0.0,0,0,0,4,-1,4,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
stage1d_single_agent_carry_bootstrap,4,1,116335,2182,1,120,100,1,0,60.112918853759766,0.0,0.0,1.0,0.1,0.0,0,0,0,5,-1,5,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1d_single_agent_carry_bootstrap,4,1,116356,2183,1,120,100,1,0,57.807334899902344,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,21,-1,21,-1,1.0,2,0.19047619047619047,0.42857142857142855,0.0,-0.72,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,116383,2184,1,120,100,1,0,57.58618927001953,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,27,-1,27,-1,1.0,2,0.2222222222222222,0.4074074074074074,0.0,-0.8799999999999999,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,116399,2185,1,120,100,1,0,58.16874313354492,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,16,-1,16,-1,1.0,1,0.1875,0.3125,0.0,-0.4,0.0,0.0,0.0,0.0625
stage1d_single_agent_carry_bootstrap,4,1,116411,2186,1,120,100,1,0,59.33692169189453,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,12,-1,12,-1,1.0,1,0.25,0.3333333333333333,0.08333333333333333,-0.36000000000000004,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116440,2187,1,120,100,1,0,57.071903228759766,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,29,-1,29,-1,1.0,3,0.2413793103448276,0.41379310344827586,0.0,-0.9599999999999999,0.0,0.0,0.0,0.034482758620689655
stage1d_single_agent_carry_bootstrap,4,1,116442,2188,1,120,100,1,0,59.996864318847656,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,2,-1,2,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
stage1d_single_agent_carry_bootstrap,4,1,116454,2189,1,120,100,1,0,58.568603515625,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,12,-1,12,-1,1.0,1,0.5,0.5833333333333334,0.08333333333333333,-0.6000000000000001,0.0,0.0,0.0,0.08333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116476,2190,1,120,100,1,0,58.04373550415039,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,22,-1,22,-1,1.0,3,0.2727272727272727,0.4090909090909091,0.0,-0.72,0.0,0.0,0.0,0.045454545454545456
stage1d_single_agent_carry_bootstrap,4,1,116479,2191,1,120,100,1,0,60.00236892700195,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116482,2192,1,120,100,1,0,60.018314361572266,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,116501,2193,1,120,100,1,0,57.823936462402344,0.0,0.0,1.0,0.1,0.0,0,0,0,19,-1,19,-1,1.0,2,0.21052631578947367,0.42105263157894735,0.0,-0.64,0.0,0.0,0.0,0.05263157894736842
stage1d_single_agent_carry_bootstrap,4,1,116512,2194,1,120,100,1,0,59.531700134277344,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,11,-1,11,-1,1.0,1,0.09090909090909091,0.18181818181818182,0.0,-0.16,0.0,0.0,0.0,0.09090909090909091
stage1d_single_agent_carry_bootstrap,4,1,116539,2195,1,120,100,1,0,57.93088912963867,0.0,0.0,1.0,0.36666666666666664,0.0,0,0,0,27,-1,27,-1,1.0,4,0.25925925925925924,0.4074074074074074,0.0,-0.8799999999999999,0.0,0.0,0.0,0.037037037037037035
stage1d_single_agent_carry_bootstrap,4,1,116556,2196,1,120,100,1,0,59.183433532714844,0.0,0.0,1.0,0.3,0.0,0,0,0,17,-1,17,-1,1.0,1,0.29411764705882354,0.35294117647058826,0.0,-0.48000000000000004,0.0,0.0,0.0,0.058823529411764705
stage1d_single_agent_carry_bootstrap,4,1,116577,2197,1,120,100,1,0,57.55661392211914,0.0,0.0,1.0,0.2,0.0,0,0,0,21,-1,21,-1,1.0,3,0.2857142857142857,0.47619047619047616,0.0,-0.7999999999999999,0.0,0.0,0.0,0.047619047619047616
stage1d_single_agent_carry_bootstrap,4,1,116602,2198,1,120,100,1,0,57.79109573364258,0.0,0.0,1.0,0.36666666666666664,0.0,0,0,0,25,-1,25,-1,1.0,4,0.32,0.48,0.0,-0.9599999999999999,0.0,0.0,0.0,0.04
stage1d_single_agent_carry_bootstrap,4,1,116605,2199,1,120,100,1,0,60.013816833496094,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
